establecimiento_nombre,provincia_nombre,establecimiento_id,localidad_nombre,departamento_nombre,cp
CENTRO DE SALUD NORTE,BUENOS AIRES,50060562221371,BAHIA BLANCA,BAHÍA BLANCA,8000
MIRALUNA,BUENOS AIRES,15068682321493,VILLA GESELL,VILLA GESELL ,7165
CENTRO DE ATENCION TERAPEUTICA APAPACHAR,TUCUMÁN,52900842399477,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CENTRO MEDICO MUNICIPAL,TIERRA DEL FUEGO,50940072295622,RIO GRANDE,RÍO GRANDE,9420
OPTICA SOCIAL DEL SINDICATO DE EMPLEADOS DE COMERCIO,ENTRE RÍOS,53300842343956,PARANA,PARANÁ,3100
CENTRO DE IMAGENES MEDICAS CGR,SANTA FE,51820842389129,ROSARIO,ROSARIO,2000
INSTITUTO DE ESTUDIOS BIOQUIMICOS (DR. DUDELZAK),CHACO,51221402327611,RESISTENCIA,SAN FERNANDO,3500
DISPOSITIVO DE TESTEO COVID 19 DE CAMPAÑA CAVALLARI,BUENOS AIRES,53065882121548,9 DE JULIO,9 DE JULIO,6500
EQUISALUD,BUENOS AIRES,53064412321549,LA PLATA,LA PLATA,1900
TRASLADO PROGRAMADO PARA PACIENTES COMPENSADOS GONZALEZ,TUCUMÁN,53900842399482,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
GRATITUD COMUNIDAD TERAPEUTICA,BUENOS AIRES,52062602321550,MONTE GRANDE,ESTEBAN ECHEVERRÍA,1842
OPTICA QUIROGA,TUCUMÁN,53900842399483,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
SERVICIO DE TRASLSDO PROGRAMADO RONDOLETTO,TUCUMÁN,53900842399484,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
LABORATORIO DE ANALISIS CLINICOS IMAG,SANTA CRUZ,51780422383588,PUERTO SAN JULIAN,MAGALLANES,9310
LABORATORIO FARFALLA,BUENOS AIRES,51064102321193,ITUZAINGO SUR,ITUZAINGÓ,1714
VACUNATORIO CAMPAÑA COVID 19- IOMA - LANUS,BUENOS AIRES,53064342121245,REMEDIOS ESCALADA DE SAN MARTIN,LANÚS,1826
GERIATRICO EL HOGAR DE SU,RÍO NEGRO,15620212371183,SAN CARLOS DE BARILOCHE,BARILOCHE,8400
LAS HERAS SUBDIRECCION DE SALUD MUNICIPAL.-,MENDOZA,51500492261510,EL RESGUARDO,LAS HERAS,5539
CLINICA DE REHABILITACION INTEGRAL ALSINA,CABA,14020012319627,MONSERRAT,COMUNA 1,1088
RESIDENCIA ASISTIDA PALMERAS DEL SOL.-,MENDOZA,15500282361520,VILLA NUEVA,GUAYMALLÉN,5521
LA CASITA DE MIS VIEJOS.-,MENDOZA,15500072361522,4A. SECCION,CAPITAL,5500
CONSULTORIO DERMATOLOGICO LOS AZHARES,TUCUMÁN,50900842399263,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
POSTA VACUNATORIO CAMPAÑA COVID 19 -IOMA MAR DEL PLATA,BUENOS AIRES,53063572121354,MAR DEL PLATA,GENERAL PUEYRREDÓN,7600
CETRO-CENTRO DE ESTUDIO Y TRATAMIENTO ONCOLOGICO-,CABA,52020022319631,RECOLETA,COMUNA 2,1425
CONSULTORIO ODONTOLOGICO GRIET,TUCUMÁN,50900842399270,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CENTRO DE SALUD N° 99 - BARRIO LOS ROBLES -,CÓRDOBA,50140142236392,CORDOBA,CAPITAL,5000
CENTRO DE SALUD N° 100 - BARRIO VICOR -,CÓRDOBA,50140142236393,CORDOBA,CAPITAL,5000
CONSULTORIO DE PSICOLOGIA ALVAREZ,TUCUMÁN,50900842399273,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
RESIDENCIA DE ADULTOS MAYORES HOGAR ESPAÑOL,SANTA FE,15820842189089,ROSARIO,ROSARIO,2000
CODI,CABA,50020092319634,LINIERS,COMUNA 9,1408
LABORATORIO DE ANALISIS CLINICOS DRA. JULIETA FIGOLI,BUENOS AIRES,51065682321360,MORON,MORÓN,1744
DISPOSITIVO DE TESTEO COVID 19 DE CAMPAÑA - CONSULTORIOS AMARILLOS SAN PEDRO,BUENOS AIRES,53067702121361,SAN PEDRO,SAN PEDRO,2930
LABORATORIO DE ANATOMIA PATOLOGICA,CHUBUT,51260772330082,TRELEW,RAWSON,9100
SUR KINESIOLOGIA,CHUBUT,52260772330118,TRELEW,RAWSON,9100
PLUS CLINICA DE SALUD,CHUBUT,50260212330175,RADA TILLY,ESCALANTE,9001
OTRAS MIRADAS,BUENOS AIRES,50067492321552,SAN FERNANDO,SAN FERNANDO,1646
INTERNACION DOMICILIARIA GARDER SALUD ID SAS,SAN JUAN,53700282378503,SAN JUAN,CAPITAL,5400
VALEAS INTERNACION DOMICILIARIA,BUENOS AIRES,53063572321555,MAR DEL PLATA,GENERAL PUEYRREDÓN,7600
"LABORATORIO DE ANALISIS CLINICO IBAC, BIOQ AYAME ELIAS NALLIP",CATAMARCA,51101052124941,TINOGASTA,TINOGASTA,5340
CONSULTORIO MEDICO DITINIS,TUCUMÁN,50900842399487,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
LABORATORIO DE ANALISIS CLINICOS BIOQUIMICA BURZIO ANA PAULA,CÓRDOBA,51141402336404,ARROYITO,SAN JUSTO,2434
CONSULTORIO MEDICO MACIEL,TUCUMÁN,50900842399488,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
VACUNATORIO CAMPAÑA COVID 19 - IOMA BAHIA BLANCA 2,BUENOS AIRES,53060562121560,BAHIA BLANCA,BAHÍA BLANCA,8000
VACUNATORIO CAMPAÑA COVID 19 - IOMA ZARATE 2,BUENOS AIRES,53068822121561,ZARATE,ZÁRATE ,2800
CONSULTORIO DE FONOAUDIOLOGIA,TUCUMÁN,50900072399489,EL CHAÑAR,BURRUYACÚ,4117
OPTICA GALA,TUCUMÁN,53900912399490,SIMOCA,SIMOCA,4172
ODONTOLOGIA INTEGRAL - MARIN BELTRAME,CHUBUT,50260072330080,PUERTO MADRYN,BIEDMA,9120
QUALITY CENTER,CHUBUT,50260352330083,ESQUEL,FUTALEUFÚ,9200
VESALIUS SRL,CHUBUT,53260212330085,COMODORO RIVADAVIA,ESCALANTE,3240
LABORATORIO DE ANALISIS CLINICOS CONESA,BUENOS AIRES,51067632321173,CONESA,SAN NICOLÁS,2907
CENTRO MEDICO U. O. M. - JULIO V. RAELE,SANTA FE,50820212789043,RAFAELA,CASTELLANOS,2300
BO-RO ODONTOLOGIA,CHUBUT,50260212130096,COMODORO RIVADAVIA,ESCALANTE,3240
C.I.T CONSULTORIOS INTERDICIPLINARIOS TRELEW,CHUBUT,50260772330098,TRELEW,RAWSON,9100
CENTRO DE NEFROLOGIA Y DIALISIS DEL ROSARIO S. A.,SANTA FE,52820842389045,ROSARIO,ROSARIO,2000
ODONTOLOGIA PUEYRREDON,CHUBUT,50260212330104,COMODORO RIVADAVIA,ESCALANTE,3240
CENTRO MEDICO OSECAC.-,MENDOZA,50500072361505,3A. SECCION,CAPITAL,5500
CONSULTORIOS MITRE,CHUBUT,50260072330115,PUERTO MADRYN,BIEDMA,9120
L HARMONIE,CHUBUT,50260212330110,RADA TILLY,ESCALANTE,9001
UNION DE PADRES DE HIJOS ATIPICOS,BUENOS AIRES,52066582021179,QUILMES,QUILMES,1878
GES GASTROENTEROLOGIA Y ENDOSCOPIA DEL SUR,CHUBUT,50260212330124,COMODORO RIVADAVIA,ESCALANTE,3240
RENATTA S.R.L.,BUENOS AIRES,53060562321201,BAHIA BLANCA,BAHÍA BLANCA,3155
VADOM SALUD,BUENOS AIRES,53062522321225,INGENIERO MASCHWITZ,ESCOBAR,1623
LABORATORIO DE ANALISIS CLINICOS MUNUCE - VUANO,BUENOS AIRES,51060562321233,BAHIA BLANCA,BAHÍA BLANCA,3155
CEMEPLA -SEDE 2,CABA,50020072319621,PARQUE CHACABUCO,COMUNA 7,1250
RAY DENT,CABA,51020142319623,PALERMO,COMUNA 14,1425
HOGAR MUNICIPAL DE ADULTOS MAYORES EVITA,BUENOS AIRES,15068262221327,BERUTTI,TRENQUE LAUQUEN,6424
SERVICIO DE TRASLADO PROGRAMADO ENCINA,TUCUMÁN,53900142399266,BANDA DEL RIO SALI,CRUZ ALTA,5611
UNIVERSIDAD COOPERATIVA DE GENERAL ALVEAR.-,MENDOZA,51500142361523,GENERAL ALVEAR,GENERAL ALVEAR,5620
LABORATORIO DR. DI LERNIA - BANFIELD,BUENOS AIRES,51064902321368,BANFIELD,LOMAS DE ZAMORA,1828
C.I.C. ARTURO JAURETCHE,BUENOS AIRES,50063152221375,GENERAL JUAN MADARIAGA,GENERAL JUAN MADARIAGA,7163
DOMUN SANITAS S.A,BUENOS AIRES,53060352321378,AVELLANEDA,AVELLANEDA,1870
VITIUM CENTRO DE DIA.-,MENDOZA,52500562361524,VILLA TULUMAYA,LAVALLE,5533
POSTA VACUNATORIO CAMPAÑA COVID 19 - IOMA AVELLANEDA,BUENOS AIRES,53060352121382,AVELLANEDA,AVELLANEDA,1870
VACUNATORIO DE CAMPAÑA COVID 19 CMD SUR,SANTA FE,53820842189099,ROSARIO,ROSARIO,2000
VACUNATORIO DE CAMPAÑA COVIS 19 CMD SUDOESTE,SANTA FE,53820842289100,ROSARIO,ROSARIO,2000
VACUNATORIO UNIVERSITARIO UNCAUS,CHACO,53220212327608,PRESIDENCIA ROQUE SAENZ PENA,COMANDANTE FERNÁNDEZ,3700
COVID 19 DE CAMPAÑA EDUCACION- ESCUELA GENERAL MANUEL BELGRANO,BUENOS AIRES,53064102121670,ITUZAINGO CENTRO,ITUZAINGÓ,1714
COVID 19 DE CAMPAÑA EDUCACION- INSTITUTO JESUS OBRERO,BUENOS AIRES,53063572121675,MAR DEL PLATA,GENERAL PUEYRREDÓN,7600
CONSULTORIO DE ODONTOLOGIA FONTAN,TUCUMÁN,50900842399658,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CENTRO MEDICO SALUD,CHUBUT,50260772330291,RAWSON,RAWSON,9103
CENTRO DE SALUD ESTETICA Y AFINES FIT AND LIGHT.-,MENDOZA,52500072361672,2A. SECCION,CAPITAL,5500
GABINETE DE KINESIOLOGIA DE CHALIER ANDRES ALEJANDRO,TIERRA DEL FUEGO,52940072395649,RIO GRANDE,RÍO GRANDE,9420
AELAB LABORATORIO DE ANALISIS CLINICOS.-,MENDOZA,51500282361604,PEDRO MOLINA,GUAYMALLÉN,5519
LABORATORIO DE ANALISIS CLINICOS BIOMEDICAL CENTER,SANTA FE,51820212389194,RAFAELA,CASTELLANOS,2300
LABORATORIO DE ANALISIS CLINICOS GIACOMELLI,CÓRDOBA,51140982336538,RIO CUARTO,RÍO CUARTO,5800
AERIS ATENCION DOMICILIARIA.-,MENDOZA,53500072361670,4A. SECCION,CAPITAL,5500
LABORATORIO DE ANALISIS CLINICOS - RUEDA,BUENOS AIRES,51060562321848,BAHIA BLANCA,BAHÍA BLANCA,8000
VACUNATORIO DE CAMPAÑA COVID 19 SWIFT ARGENTINA SA,SANTA FE,53820842389222,VILLA GOBERNADOR GALVEZ,ROSARIO,2124
LABORATORIO DE ANALISIS CLINICOS PACCIARONI KARINA,CÓRDOBA,51140142336717,CORDOBA,CAPITAL,5000
CENTRO DE RADIOLOGIA Y DIAGNOSTICO ODONTOLOGICO POR IMAGEN DOI,SAN JUAN,51700282378529,SAN JUAN,CAPITAL,5400
CONSULTORIO MEDICINA LABORAL,RÍO NEGRO,51620072071188,VIEDMA,ADOLFO ALSINA,8500
ANINDAR,CHUBUT,50260142330285,LAGO PUELO,CUSHAMEN,8431
CONSULTORIOS ODONTOLOGICOS SALUDENT ODONTOLOGIA INTEGRAL,TIERRA DEL FUEGO,50940142395643,USHUAIA,USHUAIA,9410
LABORATORIO DE ANALISIS CLINICOS LOS CAUQUENES II,SANTA CRUZ,51780212383601,RIO GALLEGOS,GÜER AIKE,9400
LABCEM LABORATORIOS - ZONA CENTRO,BUENOS AIRES,51063572321807,MAR DEL PLATA,GENERAL PUEYRREDÓN,7600
C.P.A. CORRADI ODONTOLOGIA.-,MENDOZA,50500072361671,2A. SECCION,CAPITAL,5500
LABORATORIO DE ANALISIS CLINICOS TISCORNIA S.H,BUENOS AIRES,51060912321849,BERAZATEGUI,BERAZATEGUI,1884
RESIDENCIA BERSABED.-,MENDOZA,15500702361681,MAIPU,MAIPÚ,5517
ECLOS,BUENOS AIRES,50064412321865,LA PLATA,LA PLATA,1900
CONSULTORIO PSICOLOGICO N°15-SAHIAN,TUCUMÁN,52900842399827,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
SERVICIO DE REHABILITACION,RÍO NEGRO,52620142371202,CHOELE CHOEL,AVELLANEDA,8360
LABORATORIO ANALISIS BIOQUIMICOS DRA. VERONICA VISACIA,SANTA FE,51820562389146,CORREA,IRIONDO,2506
FUEGUINA SALUD- CENTRAL,TIERRA DEL FUEGO,50940142395634,USHUAIA,USHUAIA,9410
CONSULTORIO DE ODONTOLOGIA PINEDA,TUCUMÁN,50900842399653,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CENTRO MEDICO INTEGRAL DE BLASIS.-,MENDOZA,50500912361586,LA CONSULTA,SAN CARLOS,5567
C.P.A. GOGOL ODONTOLOGIA.-,MENDOZA,50500072361599,6A. SECCION,CAPITAL,5500
CENTRO DE ATENCION PRIMARIA DE SALUD IRMA LACIAR DE CARRICA,BUENOS AIRES,50065682321779,MORON,MORÓN,1744
LABORATORIO DE ANALISIS CLINICOS LAURET,CÓRDOBA,51141752336535,SAN JOSE DE LA DORMIDA,TULUMBA,5244
LABORATORIO DE ANALISIS CLINICOS DRA. PATRICIA DIAZ,BUENOS AIRES,51066232321796,PERGAMINO,PERGAMINO,2700
LABORATORIO DE ANALISIS CLINICOS BIOQ. PATRICIA GALVEZ,SANTA FE,51820632389198,SANTA FE,LA CAPITAL,3000
CONSULTORIOS MEDICOS ALBARRACIN III,RÍO NEGRO,50620212371198,SAN CARLOS DE BARILOCHE,BARILOCHE,8400
SOLDANO BREIDE,CHUBUT,50260352330302,ESQUEL,FUTALEUFÚ,9200
INECOD  S.A.,BUENOS AIRES,50064412321920,LA PLATA,LA PLATA,1900
LABORATORIO DE ANALISIS CLINICOS-SANATORIO DUARTE QUIROS,CÓRDOBA,51140142336527,CORDOBA,CAPITAL,5000
LABORATORIO DE ANALISIS CLINICOS DR. PEDRO MORELATO,BUENOS AIRES,51064902321784,TURDERA,LOMAS DE ZAMORA,1833
LABORATORIO DE ANALISIS CLINICOS BIOQ. FLORENCIA PASTOR,SANTA FE,51821332389200,CALCHAQUI,VERA,3050
LABORATORIO DE ANALISIS CLINICOS BIOQ. ROSA LAGGER,SANTA FE,51820632389207,SANTA FE,LA CAPITAL,3000
CONSULTORIO MEDICO MIRKIN,TUCUMÁN,50901192399714,YERBA BUENA - MARCOS PAZ,YERBA BUENA,4124
ALFREDO SILVA CENTRO DE TRAUMATOLOGIA Y REHABILITACION.-,MENDOZA,50500212361574,GODOY CRUZ,GODOY CRUZ,5501
CONSULTORIO DE ODONTOLOGIA CORBALAN,TUCUMÁN,50900842399621,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CENTRO DE REHABILITACION LABORAL FISIKA,TUCUMÁN,52900842399678,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
GERIATRICO NEWBERY,SANTA FE,15820842389170,ROSARIO,ROSARIO,2000
COVID 19 DE CAMPAÑA EDUCACION - ESCUELA DE EDUCACION PRIMARIA Nº24 GABRIELA MISTRAL,BUENOS AIRES,53060282121710,GLEW,ALMIRANTE BROWN,1856
CENTRO DE DIA Y CENTRO TERAPEUTICO  ASIRI  CHILECITO,LA RIOJA,50460422355793,SAÑOGASTA,CHILECITO ,5367
C.P.A. CONSULTORIO MEDICO KAHN OESVALDO E.,CÓRDOBA,50140142336442,CORDOBA,CAPITAL,5000
LABORATORIO DE ANALISIS CLINICOS DRA. MONICA COLOMBO,SANTA FE,51820632389195,SANTA FE,LA CAPITAL,3000
LABORATORIO PASCO,BUENOS AIRES,51064902321841,TEMPERLEY,LOMAS DE ZAMORA,1834
LABORATORIO DE ANALISIS CLINICOS NIVEL 1,TUCUMÁN,51900842399750,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CONSULTORIO MEDICO ROMERO,TUCUMÁN,50900842399787,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CENTRO MEDICO SEN,TUCUMÁN,50900842399759,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
LABORATORIO DE ANALISIS CLINICOS MER,TUCUMÁN,51900842399765,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CONSULTORIO PARTICULAR SPONER,CHUBUT,50260422330300,DOLAVON,GAIMAN,9107
CONSULTORIO MEDICO RODRIGUEZ,TUCUMÁN,50901052399780,BARRIO LOMAS DE TAFI,TAFÍ VIEJO,4137
PASUT BIO-CLUB.-,MENDOZA,52500982361592,CIUDAD DE SAN MARTIN,SAN MARTÍN,5570
LABORATORIO DE ANALISIS CLINICOS MORBIDUCCI - PAUPIE,BUENOS AIRES,51060562321795,BAHIA BLANCA,BAHÍA BLANCA,3155
CONSULTORIO ODONTOLOGICO MALICA,TUCUMÁN,50900842399725,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CONSULTORIO ODONTOLOGICO LAZARTE,TUCUMÁN,50900842399804,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
VACUNATORIO CAMPAÑA COVID 19- SOCIEDAD ESPAÑOLA,BUENOS AIRES,53065602121904,MORENO,MORENO,1744
LABORATORIO DE ANALISIS CLINICOS BIOSE.-,MENDOZA,51500072361609,3A. SECCION,CAPITAL,5500
C.P.A. SALUD INTEGRAL ANDINA.-,MENDOZA,50500072361667,5A. SECCION,CAPITAL,5500
CONSULTORIO MEDICO ROJAS,TUCUMÁN,50900842399755,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
RESIDENCIA GERIATRICA DON TOBIAS I SAS,SAN JUAN,15700282378528,SAN JUAN,CAPITAL,5400
SERVICIO DE TRASLADO PROGRAMADO TEJERIZO,TUCUMÁN,53900842399797,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CLINICA SAN DONA.-,MENDOZA,50500212361566,GODOY CRUZ,GODOY CRUZ,5501
SERVICIO DE TRASLADO PROGRAMADO REIDEN,TUCUMÁN,53901192399593,YERBA BUENA - MARCOS PAZ,YERBA BUENA,4124
LABORATORIO DE LA DIVISION QUIMICA FORENSE Y TOXICOLOGIA. DIRECCION CRIMINALISTICA. PER,ENTRE RÍOS,51300842143973,PARANA,PARANÁ,3100
CONSULTORIO MEDICINA LABORAL,SAN JUAN,51700282078514,SAN JUAN,CAPITAL,5400
OFTALSUR,BUENOS AIRES,50064902321688,TEMPERLEY,LOMAS DE ZAMORA,1834
LABORATORIO DE ANALISIS CLINICOS MIGO - RUIZ,BUENOS AIRES,51064412321694,LA PLATA,LA PLATA,1900
INSTITUTO DE NEUROLOGIA Y NEUROCIENCIAS DEL NORTE,TUCUMÁN,50900842399666,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CONSULTORIO ODONTOLOGICO ESPECIALIDAD ORTODONCIAS,SAN JUAN,50700842378521,RIVADAVIA,RIVADAVIA,5400
VACUNATORIO CAMPAÑA COVID 19- CLUB SOCIAL Y DEPORTIVO CENTRAL NORTE,BUENOS AIRES,53064272121747,GREGORIO DE LAFERRERE,LA MATANZA,1757
C.P.A. CENTRO DE SALUD DE ENTIDAD DE JUBILADOS Y PENSIONADOS DE BARRIO PARQUE MONTECRISTO,CÓRDOBA,50141052336576,MONTECRISTO,RÍO PRIMERO,5125
CONSULTORIO DE ODONTOLOGIA BIZZOTTO,TUCUMÁN,50900842399753,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
LABORATORIO DE ANALISIS CLINICOS AMUGENAL,SANTA FE,51820842389233,ROSARIO,ROSARIO,2000
LABORATORIO DE ANALISIS CLINICOS BIOQ. CARINA SMIRSICH,SANTA FE,51820282389210,EMPALME VILLA CONSTITUCION,CONSTITUCIÓN,2918
CONSULTORIO ODONTOLOGICO N° 20 DEL CENTRO MEDICO ASSIS,TUCUMÁN,50901192399744,YERBA BUENA - MARCOS PAZ,YERBA BUENA,4124
HOSPITAL MODULAR TURISTICO DE PUERTO IGUAZU,MISIONES,10540632166217,PUERTO IGUAZU,IGUAZÚ,3370
CAPS BARRIO OBRERO,BUENOS AIRES,50067562221906,BOULOGNE SUR MER,SAN ISIDRO,1642
C.P.A. DRAGO PEDIATRIA.-,MENDOZA,50500072361780,2A. SECCION,CAPITAL,5500
COVID 19 DE CAMPAÑA EDUCACION- ESCUELA NUESTRA SEÑORA DEL CAMINO,BUENOS AIRES,53063572121676,MAR DEL PLATA,GENERAL PUEYRREDÓN,7600
LABORATORIO DE ANALISIS CLINICOS DRA. LUISINA CORDOBA,SANTA FE,51821262389158,SAN JORGE,SAN MARTÍN,2451
VACUNATORIO CAMPAÑA COVID 19- LAVALLE,BUENOS AIRES,53063362121715,GENERAL LAVALLE,GENERAL LAVALLE,7103
RESIDENCIA GERIATRICA PRIVADA EDAD DE ORO,CÓRDOBA,15140982336443,RIO CUARTO,RÍO CUARTO,5800
LABORATORIO DE ANALISIS CLINICOS BIOQUIMICA ARACELI MONTE,CÓRDOBA,51141542336573,SAN FRANCISCO DEL CHAÑAR,SOBREMONTE,5209
LEDESMA OSCAR ALBERTO LABORATORIO DE ANALISIS CLINICOS,ENTRE RÍOS,51300352344006,FEDERAL,FEDERAL,3180
LABORATORIO TRIANGULO SALUD,CÓRDOBA,51140142336642,CORDOBA,CAPITAL,5000
VACUNATORIO DE CAMPAÑA COVID 19 PALADINI SA,SANTA FE,53820842389223,VILLA GOBERNADOR GALVEZ,ROSARIO,2124
POSTA DE VACUNACION COVID 19 DE CAMPAÑA - EX COLEGIO DON JAIME,BUENOS AIRES,53067602121856,SAN MIGUEL,SAN MIGUEL,1663
CONSULTORIO ODONTOLOGICO DUPUY,TUCUMÁN,50900842399760,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
LABORATORIO DE ANALISIS CLINICOS PALACIO,TUCUMÁN,51900842399777,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
CONSULTORIO DE PSICOPEDAGOGIA 1,TUCUMÁN,50900842399751,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
SERVICIO DE TRASLADO SANITARIO AGUILAR,TUCUMÁN,53901052399762,VILLA MARIANO MORENO - EL COLMENAR,TAFÍ VIEJO,4103
CE.P.I.A,LA RIOJA,50460142355799,LA RIOJA,CAPITAL,5300
CONSULTORIO ODONTOLOGICO CROTTE,TUCUMÁN,50900842399613,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
PUESTO SANITARIO ATREUCO ARRIBA,NEUQUÉN,50580492168655,JUNIN DE LOS ANDES,HUILICHES,8316
PUESTO SNITARIO SANTA MARIA,SALTA,50661612174648,SANTA VICTORIA,SANTA VICTORIA,9111
CONSULTORIO MEDICO N° 3,TUCUMÁN,50900842399687,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
LABORATORIO DE ANALISIS CLINICOS DRA. PAULA ZARINI,BUENOS AIRES,51064102321811,ITUZAINGO CENTRO,ITUZAINGÓ,1714
SERVICIO DE TRASLADO PROGRAMADO SOCCI,TUCUMÁN,53901193099726,YERBA BUENA - MARCOS PAZ,YERBA BUENA,4124
CONSULTORIO PSIQUIATRICO,TUCUMÁN,50900142399795,BANDA DEL RIO SALI,CRUZ ALTA,5611
CENTRO BIOQUIMICO ODONTOLOGICO,LA RIOJA,50460142355801,LA RIOJA,CAPITAL,5300
LABORATORIO DE ANALISIS CLINICOS CENTRO MEDICO INTEGRAL ROMA,SANTA FE,51820632389187,SANTA FE,LA CAPITAL,3000
HTAL DE CAMPAÑA CHOS MALAL,NEUQUÉN,10580422168660,CHOS MALAL,CHOS MALAL,8316
LABORATORIO DE ANALISIS CLINICOS DRES. SALIERNO,SANTA FE,51821122389211,SAN JUSTO,SAN JUSTO,3040
CENTRO ODONTOLOGICO CORDOBA 680,TUCUMÁN,50900842399718,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
SERVICIO DE TRASLADO PROGRAMADO MARTINEZ BRIZUELA,TUCUMÁN,53900212399784,CONCEPCION,CHICLIGASTA,4146
SERVICIO DE TRASLADO PROGRAMADO AGUILERA,TUCUMÁN,53900842399812,SAN MIGUEL DE TUCUMAN,CAPITAL,4000
IMO RADIOTERAPIA,RÍO NEGRO,52620072371203,VIEDMA,ADOLFO ALSINA,8500
SENTIR II- FUNDACION SENTIR,JUJUY,50380212351199,SAN SALVADOR DE JUJUY,DR. MANUEL BELGRANO,4600
COVID 19 CAMPAÑA EDUCACION - INSTITUTO GENERAL JOSE DE SAN MARTIN - JOSE C. PAZ,BUENOS AIRES,53064122121731,JOSE C. PAZ,JOSÉ C. PAZ,3044
LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICO DEL SANATORIO ALTA GRACIA,CÓRDOBA,51141472336447,ALTA GRACIA,SANTA MARÍA,5186
CENTRO DE SALUD MUNICIPAL NUESTRA SEÑORA DEL ROSARIO,BUENOS AIRES,50061052221788,SAN CARLOS DE BOLIVAR,BOLÍVAR,6550
C.P.A. CONSULTORIO ODONTOLOGICO AFILIADOS PAMI,CÓRDOBA,50140142336591,CORDOBA,CAPITAL,5000
HOSPITAL PRIVADO UNIVERSITARIO DE CORDOBA ANEXO RAFAEL NUÑEZ,CÓRDOBA,10140142336689,CORDOBA,CAPITAL,5000
LABORATORIO DE ANALISIS CLINICOS,JUJUY,51380142351212,PERICO,EL CARMEN,4606
CONSULTORIO N°12 DE FONOAUDIOLOGIA DEL CENTO MEDICO ASIS,TUCUMÁN,50901192399756,YERBA BUENA - MARCOS PAZ,YERBA BUENA,4124
CONSULTORIO NEYEN,CHUBUT,52260912330295,SARMIENTO,SARMIENTO ,9020
SERVICIO DE HEMOTERAPIA AUSTRAL,CHUBUT,50260772330303,TRELEW,RAWSON,9100
LABORATORIO DE ANALISIS ESPECIALIZADOS,BUENOS AIRES,51065682321781,HAEDO,MORÓN,1706
POSTA VACUNATORIO COVID 19 DE CAMPAÑA - CENTRO LA ROTONDA,BUENOS AIRES,53066482121859,GUERNICA,PRESIDENTE PERÓN,1862
C.P.A. CONSULTORIO DE KINESIOLOGIA Y FISIOTERAPIA SAN CAYETANO,CÓRDOBA,50140142336718,CORDOBA,CAPITAL,5000
C.P.A. CONSULTORIO MEDICO DEL CENTRO DE JUBILADOS Y PENSIONADOS MANOS UNIDAS,CÓRDOBA,50140142336720,CORDOBA,CAPITAL,5000
CD ASISTENCIA S.R.L.,BUENOS AIRES,53061192321871,CORONEL BRANDSEN,BRANDSEN,1980
LABORATORIO DE ANALISIS CLINICOS DRA. ADRIANA ROMITI,BUENOS AIRES,51064692321891,LINCOLN,LINCOLN,6070
INTERNACION DOMICILIARIA CUIDAR SALUD,SAN JUAN,53700282378533,SAN JUAN,CAPITAL,5400
CONSULTORIO DE KINESIOLOGIA Y FISIOTERAPIA,TUCUMÁN,50900772399614,AGUILARES,RÍO CHICO,4152
COVID 19 DE CAMPAÑA EDUCACION- INSTITUTO NUESTRA SEÑORA DE SCHOENSTATT,BUENOS AIRES,53064272121648,ISIDRO CASANOVA,LA MATANZA,1765
LABORATORIO DE ANALISIS CLINICOS CENTRO ASISTENCIAL 6 DE DICIEMBRE,SANTA FE,51820282389186,VILLA CONSTITUCION,CONSTITUCIÓN,2919
LABORATORIO DE ANALISIS CLINICOS CRUZ AZUL,SANTA FE,51820632389188,SANTA FE,LA CAPITAL,3000
